,name,floor,height,year,area
1082,日立ソフトタワーB,22,102.0,2002.0,東京都品川区
1083,リバーサイドタワー中之島,31,102.0,2010.0,大阪府大阪市
1084,パナソニックタワー,23,102.0,2003.0,東京都品川区
1085,須磨パークヒルズ C棟,33,102.0,1992.0,兵庫県神戸市
1086,渋谷インフォスタワー,21,102.0,1998.0,東京都渋谷区
1087,名古屋国際センタービル,26,102.0,1984.0,愛知県名古屋市
1088,二子玉川ライズ タワー&レジデンス タワーセントラル,28,102.0,2010.0,東京都世田谷区
1089,日立ソフトタワーA,23,102.0,2002.0,東京都品川区
1090,札幌センタービル,25,102.0,1987.0,北海道札幌市
1091,オリエンタルホテル広島,23,101.9,1993.0,広島県広島市
1092,衆議院赤坂議員宿舎,28,101.9,2007.0,東京都港区
1093,NHK放送センター,23,101.8,1972.0,東京都渋谷区
1094,アスタプラザ ウエスト,26,101.75,2005.0,兵庫県神戸市
1095,今治国際ホテル,22,101.7,1996.0,愛媛県今治市
1096,フローレンス福山ローズタワー,28,101.65,2011.0,広島県福山市
1097,ローレルタワー御堂筋本町,30,101.65,2021.0,大阪府大阪市
1098,ブリリア大井町ラヴィアンタワー,28,101.65,2012.0,東京都品川区
1099,江戸堀センタービル,22,101.63,1996.0,大阪府大阪市
1100,NTTドコモ名古屋ビル,22,101.55,2002.0,愛知県名古屋市
1101,ローレルスクエア都島プライムタワー,33,101.5,2001.0,大阪府大阪市
1102,恵比寿プライムスクエアタワー,22,101.35,1997.0,東京都渋谷区
1103,パークタワー八千代緑が丘,31,101.3,2012.0,千葉県八千代市
1104,グランスイート千種タワー,30,101.3,2010.0,愛知県名古屋市
1105,ニッセイ新大阪ビル,21,101.3,2001.0,大阪府大阪市
1106,NHK広島放送センタービル,21,101.3,1996.0,広島県広島市
1107,有明セントラルタワー,20,101.23,2011.0,東京都江東区
1108,大分オアシスタワーホテル,21,101.17,1998.0,大分県大分市
1109,ティオ舞子,26,101.12,2001.0,兵庫県神戸市
1110,小手指タワーズ ディアスカイタワー,27,101.03,2012.0,埼玉県所沢市
1111,パシフィックタワー札幌,31,101.01,2008.0,北海道札幌市
1112,シーフォートスクエア センタービルディング,23,101.0,1992.0,東京都品川区
1113,スカイプラザ・ユーカリが丘イーストタワー,31,101.0,1992.0,千葉県佐倉市
1114,シーフォートスクエア シティグループセンター,22,101.0,1992.0,東京都品川区
1115,シーフォートスクエア JTBビル,20,101.0,1992.0,東京都品川区
1116,ヴェルビュタワー琴似,30,101.0,2002.0,北海道札幌市
1117,NTTクレド岡山ビル,21,101.0,1999.0,岡山県岡山市
1118,スカイプラザ・ユーカリが丘ウエストタワー,31,101.0,1991.0,千葉県佐倉市
1119,タイム24ビル,19,101.0,1996.0,東京都江東区
1120,シャープ幕張ビル,22,101.0,1992.0,千葉県千葉市
1121,横浜天理ビル,27,101.0,1972.0,神奈川県横浜市
1122,シーフォートスクエア シーフォートタワー,29,101.0,1992.0,東京都品川区
1123,小倉タワー,28,100.83,2007.0,福岡県北九州市
1124,キャナルタウンイースト シティハイツキャナルタウン,30,100.8,1996.0,兵庫県神戸市
1125,J.CITY TOWER,23,100.72,1994.0,東京都練馬区
1126,ベルフェリーク知事公館前,30,100.69,2006.0,北海道札幌市
1127,A.City タワーズイーストタワー,31,100.65,1999.0,広島県広島市
1128,A.City タワーズウエストタワー,31,100.65,1998.0,広島県広島市
1129,日本電産本社・中央開発技術研究所,22,100.6,2003.0,京都府京都市
1130,チャスカ茶屋町(CHASKA CHAYAMACHI),23,100.55,2010.0,大阪府大阪市
1131,ザ・コムズシティ・ツインタワーズC棟,31,100.55,2003.0,大阪府大阪市
1132,東京ミッドタウン ザ・パーク・レジデンシィズ・アット・ザ・リッツ・カールトン東京,29,100.55,2007.0,東京都港区
1133,アーバンネット名古屋ビル,22,100.53,2005.0,愛知県名古屋市
1134,東京ベイコート倶楽部ホテル&スパリゾート,27,100.5,2007.0,東京都江東区
1135,品川シーサイドイーストタワー,23,100.41,2004.0,東京都品川区
1136,朝日生命多摩本社ビル,20,100.33,1991.0,東京都多摩市
1137,大阪モード学園,21,100.3,1999.0,大阪府大阪市
1138,森永プラザビル,24,100.3,1974.0,東京都港区
1139,ブランズタワー大阪備後町,30,100.27,2014.0,大阪府大阪市
1140,神戸ハーバーランドセンタービル,23,100.25,1992.0,兵庫県神戸市
1141,グランタワー府中ラ・アヴェニュー,28,100.24,2005.0,東京都府中市
1142,広島ガーデンガーデンノースタワー,32,100.2,2009.0,広島県広島市
1143,港南Wビル,21,100.1,1997.0,東京都港区
1144,四日市港ポートビル,14,100.0,1995.0,三重県四日市市
1145,武蔵小杉タワープレイス,23,100.0,1995.0,神奈川県川崎市
1146,ザ・タワー中島公園,30,100.0,2002.0,北海道札幌市
1147,リーガロイヤルホテル堺,25,100.0,1993.0,大阪府堺市
1148,グレースタワーⅡ,29,100.0,2006.0,岡山県岡山市
1149,ザ・タワー&パークス田園都市溝の口,32,100.0,2006.0,神奈川県川崎市
1150,ホテルニューアルカイック,22,100.0,1993.0,兵庫県尼崎市
1151,スカイフォレストレジデンス,26,100.0,2014.0,東京都新宿区
1152,ビックタワー南3条,31,100.0,2007.0,北海道札幌市
1153,プラウドタワー武蔵浦和マークス,28,100.0,2013.0,埼玉県さいたま市
1154,キングマンション天神橋Ⅱ,30,100.0,1998.0,大阪府大阪市
1155,品川シーサイドビュータワーⅡ,30,100.0,2004.0,東京都品川区
1156,TNC放送会館,21,100.0,1996.0,福岡県福岡市
1157,守口ミッドサイト文禄ヒルズ ザ・タワー,30,100.0,2010.0,大阪府守口市
1158,三井住友海上千葉ニュータウンセンター,20,100.0,1994.0,千葉県印西市
1159,ファインビュー西宮,29,100.0,1999.0,兵庫県西宮市
1160,渋谷 パルコ・ヒューリックビル,19,100.0,2019.0,東京都渋谷区
1161,大手センタービル,24,100.0,1983.0,東京都千代田区
1162,カテリーナ三田タワースイート ウエストアーク,28,100.0,2006.0,東京都港区
1163,品川シーサイドビュータワーⅠ,30,100.0,2003.0,東京都品川区
1164,シティタワー堀江,32,100.0,2005.0,大阪府大阪市
1165,三井物産ビル,24,100.0,1976.0,東京都千代田区
1166,Mタワー,20,100.0,1996.0,福岡県福岡市
1167,マストタワー安堂寺,32,99.99,2009.0,大阪府大阪市
1168,ザ・柏タワー,29,99.99,2010.0,千葉県柏市
1169,門司ミッドエア,28,99.99,2010.0,福岡県北九州市
1170,ラ・トゥール札幌伊藤ガーデン,30,99.99,2019.0,北海道札幌市
1171,ブリリア ザ・タワー 東京八重洲アベニュー(Brillia THE TOWER TOKYO YAESU AVENUE),30,99.985,2017.0,東京都中央区
1172,横浜ポートサイドプレイス タワーレジデンス,29,99.982,2009.0,神奈川県横浜市
1173,シティタワー仙台一番町レジデンス,30,99.98,2015.0,宮城県仙台市
1174,ヒルトンプラザ・ウエスト オフィスタワー,20,99.98,2004.0,大阪府大阪市
1175,シティタワー蕨,30,99.98,2010.0,埼玉県蕨市
1176,西武鉄道池袋ビル建替え計画,18,99.98,2019.0,東京都豊島区
1177,東京ベイシティタワー,30,99.97,2014.0,東京都港区
1178,パークタワー錦糸町,28,99.97,2009.0,東京都墨田区
1179,パークタワー滝野川,28,99.97,2014.0,東京都北区
1180,パークハウス三軒茶屋タワー,30,99.95,2012.0,東京都世田谷区
1181,リーフィアタワー海老名ブリスコート,31,99.95,2020.0,神奈川県海老名市
1182,横浜ヘリオスタワー,30,99.95,2004.0,神奈川県横浜市
1183,M.M.TOWERS FORESIS L棟,30,99.95,2008.0,神奈川県横浜市
1184,リビオタワー川口ミドリノ,32,99.95,2006.0,埼玉県川口市
1185,グランスイート麻布台ヒルトップタワー,28,99.95,2014.0,東京都港区
1186,中野セントラルパークサウス(南棟),22,99.95,2012.0,東京都中野区
1187,NTTテレパーク堂島第2ビル,19,99.95,2002.0,大阪府大阪市
1188,イーストゲートタワー川口,31,99.95,2010.0,埼玉県川口市
1189,帝京大学・ソラティオスクエア(SORATIO SQUARE),22,99.95,2015.0,東京都八王子市
1190,ブリリアグランデみなとみらい オーシャンフロントタワー,30,99.95,2007.0,神奈川県横浜市
1191,ミッドオアシスタワーズ タワー棟,32,99.95,2010.0,神奈川県相模原市
1192,リーフィアタワー海老名アクロスコート,31,99.95,2019.0,神奈川県海老名市
1193,シティタワーさいたま新都心,32,99.95,2012.0,埼玉県さいたま市
1194,M.M.TOWERS FORESIS R棟,30,99.95,2006.0,神奈川県横浜市
1195,シティデュオタワー川口,31,99.95,2006.0,埼玉県川口市
1196,札幌三井JPビルディング,20,99.95,2014.0,北海道札幌市
1197,株式会社村田製作所 みなとみらいイノベーションセンター,18,99.95,2020.0,神奈川県横浜市
1198,サウスゲートタワー川口,31,99.95,2014.0,埼玉県川口市
1199,ベルファース芝浦タワー,30,99.95,2010.0,東京都港区
1200,ブリリアグランデみなとみらい パークフロントタワー,30,99.95,2007.0,神奈川県横浜市
1201,プラウドタワー住吉,29,99.95,2012.0,兵庫県神戸市
1202,みなとみらいミッドスクエア ザ・タワーレジデンス,31,99.95,2007.0,神奈川県横浜市
1203,マークワンタワー長津田,28,99.915,2013.0,神奈川県横浜市
1204,ブリリアタワー高崎アルファレジデンシア,28,99.91,2020.0,群馬県高崎市
1205,シティタワー仙台花京院,29,99.9,2010.0,宮城県仙台市
1206,中央三井信託銀行本店ビル,22,99.9,2000.0,東京都港区
1207,横浜金沢ハイテクセンター テクノタワー,22,99.9,1994.0,神奈川県横浜市
1208,グレーシアタワー二俣川,29,99.9,2018.0,神奈川県横浜市
1209,M.M.TOWERS THE East,30,99.9,2003.0,神奈川県横浜市
1210,ローレルコート新宿タワー,32,99.9,2002.0,東京都新宿区
1211,仙台ファーストタワー,24,99.9,2007.0,宮城県仙台市
1212,ドレッセタワー新綱島,29,99.9,2023.0,神奈川県横浜市
1213,文京グリーンコート センターオフィス,23,99.9,1998.0,東京都文京区
1214,神奈川大学みなとみらいキャンパス,22,99.9,2020.0,神奈川県横浜市
1215,茅場町タワービル,21,99.9,1996.0,東京都中央区
1216,富士ゼロックス R&D スクエア,20,99.9,2010.0,神奈川県横浜市
1217,ザ・ヒルトップタワー高輪台,28,99.9,2009.0,東京都港区
1218,ヨコハマ・シーナリータワー,30,99.9,2004.0,神奈川県横浜市
1219,M.M.TOWERS THE West,30,99.9,2003.0,神奈川県横浜市
1220,NTTドコモさいたまビル,18,99.9,2001.0,埼玉県さいたま市
1221,リコーテクノロジーセンター 新棟,23,99.9,2010.0,神奈川県海老名市
1222,M.M.TOWERS THE South,30,99.9,2003.0,神奈川県横浜市
1223,ザ・レジデンス一番町,29,99.9,2010.0,宮城県仙台市
1224,御殿山ガーデン 御殿山トラストタワー,21,99.9,1990.0,東京都品川区
1225,日産自動車グローバル本社,22,99.9,2009.0,神奈川県横浜市
1226,ヴィークタワー名古屋東別院,29,99.88,2013.0,愛知県名古屋市
1227,武蔵浦和 SKY&GARDEN,32,99.87,2016.0,埼玉県さいたま市
1228,日本生命札幌ビル,23,99.87,2006.0,北海道札幌市
1229,シティタワー名古屋 久屋大通公園,31,99.86,2012.0,愛知県名古屋市
1230,リバーサイド読売ビル,20,99.85,1994.0,東京都中央区
1231,マザックアートプラザ オフィスタワー,22,99.85,2010.0,愛知県名古屋市
1232,ウェスティンホテル横浜,23,99.84,2022.0,神奈川県横浜市
1233,ホテル インターコンチネンタル東京ベイ,24,99.8,1995.0,東京都港区
1234,グローリオ越谷 ステーションタワー,29,99.8,2012.0,埼玉県越谷市
1235,ニューピア竹芝ノースタワー,24,99.8,1991.0,東京都港区
1236,JR品川イーストビル,20,99.8,2004.0,東京都港区
1237,プラウドタワー大泉学園,27,99.8,2015.0,東京都練馬区
1238,御殿山ガーデン 御殿山トラストコート,25,99.8,1990.0,東京都品川区
1239,国際新赤坂ビル 東館,24,99.8,1980.0,東京都港区
1240,堂島アバンザ,23,99.8,2000.0,大阪府大阪市
1241,アジュール竹芝,21,99.8,1991.0,東京都港区
1242,BELISTA(ベリスタ)タワー東戸塚,26,99.77,2009.0,神奈川県横浜市
1243,順天堂医院 新病棟(B棟-Ⅰ期),21,99.72,2013.0,東京都文京区
1244,ライオンズタワー大島,30,99.7,2004.0,東京都江東区
1245,BLUE HARBOR TOWER みなとみらい,27,99.7,2017.0,神奈川県横浜市
1246,ブランズタワーみなとみらい,29,99.7,2017.0,神奈川県横浜市
1247,ブランズタワー所沢,29,99.7,2022.0,埼玉県所沢市
1248,三菱東京UFJ銀行大手町ビル,25,99.7,1973.0,東京都千代田区
1249,渋谷マークシティ イースト,25,99.67,2000.0,東京都渋谷区
1250,アトラスタワー曳舟,28,99.62,2015.0,東京都墨田区
1251,アルーサ北与野 ポルテ29,29,99.61,1992.0,埼玉県さいたま市
1252,丸の内トラストタワーN館,19,99.6,2003.0,東京都千代田区
1253,赤坂センタービル(エル・セレーノ元赤坂レジデンス),20,99.54,2013.0,東京都港区
1254,ザ・リバープレイス サウスタワー,28,99.53,2004.0,東京都大田区
1255,中央合同庁舎第2号館,21,99.5,2000.0,東京都千代田区
1256,オークウッドプレミア東京,20,99.45,2015.0,東京都千代田区
1257,プレサンス レジェンド 堺筋本町タワー,30,99.44,2018.0,大阪府大阪市
1258,モメント汐留,23,99.42,2011.0,東京都港区
1259,ソニーシティ,20,99.4,2006.0,東京都港区
1260,シエリアタワーなんば,30,99.35,2020.0,大阪府大阪市
1261,トップワン四国,29,99.3,1993.0,高知県高知市
1262,ミッドプレイス仙台タワー,31,99.3,2009.0,宮城県仙台市
1263,アトラスタワー茗荷谷,25,99.3,2011.0,東京都文京区
1264,毎日インテシオ,21,99.3,2007.0,大阪府大阪市
1265,JR神田万世橋ビル,20,99.278,2012.0,東京都千代田区
1266,ガレリアグランデ,27,99.25,2006.0,東京都江東区
1267,プラウドタワー名古屋栄,29,99.25,2017.0,愛知県名古屋市
1268,グローリオタワー巣鴨,29,99.24,2006.0,東京都豊島区
1269,アワーズイン阪急(阪急大井町ガーデン),30,99.15,2011.0,東京都品川区
